0.480,0.743
0.373,0.054
1.029,0.558
0.703,0.830
0.438,0.050
0.391,0.749
0.322,0.886
0.311,0.035
0.474,0.757
0.300,0.905
0.457,0.729
0.027,0.763
0.938,0.569
0.254,0.926
0.996,0.499
0.276,0.476
0.321,0.498
0.439,0.739
0.641,0.777
0.027,0.767
1.003,0.521
0.496,0.703
0.130,0.719
0.432,0.077
0.392,0.083
0.313,0.496
0.285,0.550
0.947,0.561
0.271,0.901
0.415,0.778
0.370,0.117
0.438,0.697
0.977,0.568
0.054,0.837
1.010,0.553
0.452,0.050
0.048,0.731
0.982,0.569
0.255,0.511
0.472,0.695
0.757,0.799
0.267,0.575
0.089,0.758
0.513,0.106
0.969,0.503
0.214,0.907
0.402,0.744
0.249,0.502
1.010,0.549
0.650,0.796
0.289,0.438
0.456,0.734
0.978,0.469
1.013,0.467
0.043,0.787
0.661,0.832
0.340,0.509
0.542,0.088
1.007,0.520
0.643,0.824
0.530,0.686
0.686,0.822
0.195,0.423
1.000,0.539
0.005,0.824
0.385,0.084
0.381,0.682
1.013,0.534
0.458,0.768
0.697,0.799
0.107,0.799
0.510,0.191
0.443,0.113
0.501,0.687
0.365,0.791
0.280,0.891
0.684,0.788
0.498,0.066
0.980,0.542
0.533,0.062
0.424,0.101
0.515,0.017
0.715,0.691
0.993,0.550
0.090,0.724
0.358,0.097
0.361,0.760
0.988,0.565
0.276,0.867
0.748,0.848
0.200,0.976
0.456,0.116
1.009,0.557
0.499,0.113
0.315,0.900
0.365,0.729
0.200,0.492
0.452,0.080
0.523,0.723
0.438,0.714
0.053,0.805
0.407,0.047
0.284,0.520
0.523,0.097
0.057,0.787
0.389,0.752
0.307,0.974
0.256,0.920
0.955,0.601
0.433,0.097
0.947,0.492
0.967,0.459
0.618,0.852
0.443,0.726
0.343,0.082
0.961,0.536
0.655,0.825
0.308,0.507
0.659,0.782
0.949,0.530
0.503,0.012
1.005,0.504
0.288,0.916
0.057,0.814
0.658,0.891
0.650,0.702
0.091,0.790
0.333,0.062
0.321,0.854
0.076,0.785
0.641,0.756
0.438,0.086
0.059,0.800
0.367,0.038
0.345,0.068
0.342,0.904
0.652,0.762
0.392,0.095
0.340,0.531
0.500,0.679
0.705,0.828
0.647,0.751
0.695,0.775
1.007,0.600
0.413,0.176
0.638,0.791
0.499,0.019
0.078,0.772
0.440,0.039
0.430,0.125
0.233,0.868
0.355,0.521
0.716,0.710
0.333,0.032
0.288,0.508
0.364,0.077
0.438,0.753
0.454,0.038
0.259,0.467
0.214,0.487
0.440,0.781
0.663,0.814
0.407,0.029
0.332,0.088
0.484,0.126
0.520,0.126
0.713,0.804
0.258,0.584
0.652,0.797
0.972,0.575
0.294,0.038
0.515,0.038
0.113,0.784
0.636,0.808
0.964,0.565
0.171,0.495
0.647,0.837
0.298,0.476
0.454,0.126
0.446,0.707
0.208,0.514
0.399,0.116
0.380,0.066
0.702,0.833
0.628,0.789
0.677,0.795
0.428,0.086
0.574,0.136
0.667,0.736
0.318,0.921
0.073,0.793
0.682,0.842
0.252,0.609
0.297,0.424
0.302,0.894
1.048,0.499
0.642,0.744
0.077,0.804
0.467,0.023
0.107,0.847
0.087,0.750
0.392,0.666
0.503,0.117
0.266,0.873
0.490,0.030
0.471,0.046
0.035,0.822
0.680,0.848
0.633,0.814
0.727,0.815
0.255,0.983
0.231,0.885
0.679,0.813
0.255,0.538
0.238,0.485
0.459,0.041
0.354,0.944
0.926,0.526
0.417,0.767
0.529,0.049
0.275,0.925
0.732,0.770
0.328,0.982
0.522,0.132
0.319,0.946
0.990,0.598
0.286,0.525
0.240,0.877
0.124,0.756
0.487,0.097
0.161,0.891
0.218,0.479
0.707,0.833
0.270,0.469
0.384,0.094
0.395,0.035
0.361,0.056
0.109,0.725
0.381,0.125
0.496,0.114
0.487,0.035
0.068,0.741
0.710,0.796
0.389,0.118
0.488,0.032
0.461,0.697
0.268,0.900
0.045,0.784
0.462,0.072
0.975,0.532
0.974,0.527
0.435,0.709
0.422,0.741
0.743,0.709
0.390,0.025
0.996,0.515
0.259,0.594
0.388,0.061
0.152,0.768
0.674,0.837
0.500,0.786
0.368,0.089
0.492,0.009
0.416,0.736
0.140,0.813
0.287,0.878
0.107,0.811
0.110,0.775
0.256,0.907
0.549,0.091
0.152,0.769
0.259,0.441
0.986,0.594
0.402,0.014
0.660,0.853
0.014,0.790
0.304,0.926
0.993,0.525
0.049,0.716
0.438,0.089
0.467,0.657
0.619,0.802
0.325,0.935
0.642,0.817
0.986,0.568
0.288,0.447
0.276,0.869
0.326,0.484
0.982,0.585
0.389,0.064
0.414,0.686
0.295,0.877
0.289,0.919
0.342,0.917
0.326,0.983
0.292,0.496
0.062,0.743
0.095,0.747
0.063,0.759
0.077,0.766
1.000,0.548
0.482,0.065
0.936,0.570
0.472,0.093
0.673,0.773
0.393,0.063
0.185,0.529
0.717,0.826
0.075,0.787
0.295,0.927
0.093,0.805
0.743,0.817
0.425,0.083
0.949,0.471
1.048,0.505
0.469,0.718
0.492,0.042
0.354,0.735
0.207,0.585
0.969,0.552
0.286,0.900
0.103,0.760
0.668,0.797
0.477,0.163
0.273,0.517
0.088,0.787
0.498,0.133
0.459,0.760
0.430,0.744
0.294,0.925
0.280,0.941
0.503,0.077
0.712,0.904
0.329,0.886
0.328,0.123
0.987,0.504
0.692,0.829
0.466,0.719
0.093,0.741
0.471,0.107
0.260,1.003
0.643,0.764
0.419,0.050
0.304,0.936
0.450,0.764
0.462,0.085
0.281,0.532
0.057,0.803
0.303,0.495
0.508,0.032
0.925,0.588
0.084,0.826
0.401,0.754
0.544,0.112
0.231,0.523
0.456,0.687
0.250,0.436
0.118,0.807
0.110,0.788
0.458,0.008
0.084,0.701
0.387,0.006
0.691,0.757
0.533,0.061
0.196,0.968
0.280,0.504
0.394,0.727
0.007,0.787
0.526,0.105
0.056,0.760
0.227,0.886
0.228,0.493
0.414,0.001
0.482,0.102
0.491,0.111
0.087,0.798
0.084,0.805
0.252,0.916
0.098,0.840
0.295,0.887
0.995,0.623
0.409,0.693
0.971,0.539
0.284,1.028
0.326,0.014
0.434,0.115
0.454,0.745
0.970,0.523
0.505,0.138
0.704,0.809
0.418,0.733
0.467,0.735
0.265,0.523
0.245,0.480
0.076,0.779
0.290,0.862
0.097,0.733
0.298,0.489
0.361,0.475
0.718,0.831
0.728,0.825
0.371,0.072
0.322,0.953
0.217,0.463
0.447,0.743
0.397,0.098
0.707,0.830
0.687,0.822
0.088,0.791
0.447,0.056
0.270,0.905
0.683,0.805
0.259,0.444
0.255,0.603
0.137,0.760
0.659,0.859
0.090,0.793
0.409,0.093
0.310,0.931
0.395,0.115
0.315,0.461
0.401,0.036
0.499,0.027
0.326,0.513
0.463,0.670
0.313,0.509
0.472,0.745
0.492,0.773
0.420,0.697
0.690,0.791
1.013,0.562
0.313,0.868
0.402,0.767
0.383,0.153
0.710,0.818
0.558,0.823
0.355,0.010
0.323,0.982
0.701,0.774
0.253,0.558
0.554,0.135
0.106,0.783
0.015,0.842
0.459,0.069
0.724,0.722
0.331,0.072
0.348,0.047
0.202,0.534
0.980,0.474
0.106,0.785
0.451,0.112
0.926,0.608
0.407,0.115
0.955,0.640
0.075,0.844
0.068,0.785
0.297,0.984
0.210,0.986
0.446,0.054
0.445,0.105
0.500,0.070
0.206,0.504
0.441,0.136
0.274,0.538
0.049,0.766
0.747,0.806
0.136,0.809
0.436,0.014
0.956,0.543
0.400,0.062
0.434,0.718
0.293,0.849
0.406,0.008
0.599,0.746
0.501,0.028
0.435,0.757
0.124,0.747
0.496,0.087
0.004,0.809
0.313,0.493
0.483,0.063
0.290,0.504
0.296,0.514
1.022,0.509
1.016,0.548
0.016,0.702
0.659,0.829
0.287,0.495
0.489,0.742
0.454,0.110
0.913,0.568
0.417,0.065
0.733,0.864
0.294,0.544
0.929,0.562
0.421,0.699
1.002,0.509
0.469,0.109
1.036,0.488
0.281,0.567
0.642,0.780
0.411,0.727
0.191,0.930
0.163,0.826
0.736,0.745
0.353,0.978
0.204,0.515
0.399,0.757
0.309,0.475
0.458,0.738
0.692,0.910
0.446,0.768
0.250,0.594
0.242,0.444
0.252,0.497
0.462,0.748
0.975,0.577
0.985,0.465
0.279,0.485
0.447,0.691
0.455,0.149
0.550,0.040
0.423,0.698
0.763,0.793
0.371,0.693
0.500,0.067
0.394,0.095
0.633,0.767
0.466,0.114
0.680,0.806
0.363,0.907
0.224,0.501
0.195,0.495
0.366,0.039
0.614,0.836
0.064,0.854
0.393,0.755
0.430,0.057
0.070,0.740
0.615,0.787
0.327,0.925
0.382,0.743
0.395,0.071
0.496,0.152
0.668,0.765
0.416,0.769
0.352,0.100
1.019,0.475
0.521,0.079
0.218,0.527
0.212,0.539
0.337,0.128
0.314,0.873
0.642,0.839
0.417,0.074
0.086,0.747
0.425,0.684
0.466,0.690
0.605,0.827
0.447,0.803
0.335,0.934
0.109,0.822
0.430,0.681
0.666,0.798
0.295,0.545
0.447,0.774
0.443,0.046
0.359,0.114
0.042,0.755
0.080,0.686
0.257,0.553
0.994,0.513
0.468,0.693
0.145,0.778
0.408,0.743
0.077,0.813
0.332,0.037
0.247,0.507
0.544,0.066
0.261,0.956
0.463,0.089
0.456,0.722
0.312,0.423
0.584,0.844
0.437,0.691
0.500,0.142
0.325,0.019
0.697,0.843
0.379,0.053
0.204,0.533
0.458,0.058
0.252,0.876
0.678,0.762
0.031,0.774
0.655,0.800
0.043,0.805
0.278,0.441
0.989,0.565
0.437,0.741
0.239,0.905
0.245,0.486
0.394,0.083
0.078,0.739
0.091,0.779
0.348,0.039
0.681,0.752
0.309,0.531
0.375,0.096
0.730,0.746
0.118,0.767
0.999,0.576
0.515,0.024
0.263,0.458
0.711,0.800
0.234,0.511
0.634,0.828
0.406,0.067
0.496,0.722
0.445,0.725
0.292,0.897
0.383,0.058
0.292,0.878
0.706,0.764
0.517,0.090
0.217,0.440
0.280,0.879
0.530,0.138
0.398,0.108
0.311,0.033
1.014,0.519
0.291,0.880
0.276,0.964
0.241,0.542
0.606,0.769
0.752,0.810
0.418,0.002
0.708,0.684
0.310,0.885
0.490,0.739
0.116,0.747
1.017,0.555
0.454,0.059
0.402,0.051
0.262,0.469
0.583,0.004
0.326,0.945
0.443,0.736
0.500,0.089
0.257,0.918
0.448,0.130
0.507,0.012
1.005,0.534
0.743,0.849
0.457,0.003
0.988,0.557
0.703,0.776
0.202,0.859
0.967,0.542
0.384,0.081
0.308,0.455
0.982,0.550
0.664,0.864
1.000,0.518
0.077,0.779
0.195,0.869
0.327,0.885
